Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
1645	2020-05-05 15:46:52	1645	1	5.930000	TEMPESTX_20200501_SALT		2.6	-0.535	
1646	2020-05-05 15:50:22	1646	2	2.750000	TEMPESTX_20200501_SALT		2.8	-0.535	
1647	2020-05-05 15:53:55	1647	3	38.389999	TEMPESTX_20200501_SALT		2.8	-0.535	
1648	2020-05-05 15:57:26	1648	4	1.170000	TEMPESTX_20200501_SALT		2.585	-0.535	
1649	2020-05-05 16:00:59	1649	1	5.890000	TEMPESTX_20200501_SALT		2.6	-0.535	
1650	2020-05-05 16:04:30	1650	2	2.540000	TEMPESTX_20200501_SALT		2.8	-0.535	
1651	2020-05-05 16:08:00	1651	3	38.660000	TEMPESTX_20200501_SALT		2.8	-0.535	
1652	2020-05-05 16:11:31	1652	4	1.150000	TEMPESTX_20200501_SALT		2.6	-0.535	
1653	2020-05-05 16:15:08	1653	1	5.580000	TEMPESTX_20200501_SALT		2.6	-0.535	
1654	2020-05-05 16:18:39	1654	2	2.760000	TEMPESTX_20200501_SALT		2.8	-0.535	
1655	2020-05-05 16:22:11	1655	3	38.790001	TEMPESTX_20200501_SALT		2.8	-0.535	
1656	2020-05-05 16:25:46	1656	4	1.180000	TEMPESTX_20200501_SALT		2.613	-0.535	
1657	2020-05-05 16:29:22	1657	1	5.580000	TEMPESTX_20200501_SALT		2.6	-0.535	
1658	2020-05-05 16:32:55	1658	2	2.860000	TEMPESTX_20200501_SALT		2.8	-0.535	
1659	2020-05-05 16:36:29	1659	3	40.029999	TEMPESTX_20200501_SALT		2.8	-0.535	
1660	2020-05-05 16:40:01	1660	4	1.150000	TEMPESTX_20200501_SALT		2.6	-0.535	
1661	2020-05-05 16:43:37	1661	1	5.580000	TEMPESTX_20200501_SALT		2.6	-0.535	
1662	2020-05-05 16:47:11	1662	2	2.710000	TEMPESTX_20200501_SALT		2.8	-0.535	
1663	2020-05-05 16:50:44	1663	3	38.869999	TEMPESTX_20200501_SALT		2.8	-0.535	
1664	2020-05-05 16:54:19	1664	4	1.370000	TEMPESTX_20200501_SALT		2.6	-0.535	
1665	2020-05-05 16:57:51	1665	1	5.100000	TEMPESTX_20200501_SALT		2.6	-0.535	
1666	2020-05-05 17:01:24	1666	2	2.830000	TEMPESTX_20200501_SALT		2.8	-0.535	
1667	2020-05-05 17:04:58	1667	3	40.139999	TEMPESTX_20200501_SALT		2.8	-0.535	
1668	2020-05-05 17:08:33	1668	4	1.180000	TEMPESTX_20200501_SALT		2.6	-0.535	
1669	2020-05-05 17:12:09	1669	1	4.810000	TEMPESTX_20200501_SALT		2.6	-0.535	
1670	2020-05-05 17:15:42	1670	2	2.950000	TEMPESTX_20200501_SALT		2.8	-0.535	
1671	2020-05-05 17:19:16	1671	3	42.029999	TEMPESTX_20200501_SALT		2.8	-0.535	
1672	2020-05-05 17:22:48	1672	4	1.230000	TEMPESTX_20200501_SALT		2.6	-0.535	
1673	2020-05-05 17:26:20	1673	1	5.560000	TEMPESTX_20200501_SALT		2.6	-0.535	
1674	2020-05-05 17:29:52	1674	2	2.680000	TEMPESTX_20200501_SALT		2.8	-0.535	
1675	2020-05-05 17:33:23	1675	3	43.049999	TEMPESTX_20200501_SALT		2.8	-0.535	
1676	2020-05-05 17:36:55	1676	4	1.170000	TEMPESTX_20200501_SALT		2.6	-0.535	
1677	2020-05-05 17:40:31	1677	1	5.750000	TEMPESTX_20200501_SALT		2.6	-0.535	
1678	2020-05-05 17:44:01	1678	2	2.720000	TEMPESTX_20200501_SALT		2.8	-0.535	
1679	2020-05-05 17:47:35	1679	3	41.950001	TEMPESTX_20200501_SALT		2.8	-0.535	
1680	2020-05-05 17:51:07	1680	4	1.210000	TEMPESTX_20200501_SALT		2.6	-0.535	
1681	2020-05-05 17:54:43	1681	1	4.950000	TEMPESTX_20200501_SALT		2.6	-0.535	
1682	2020-05-05 17:58:16	1682	2	2.590000	TEMPESTX_20200501_SALT		2.8	-0.535	
1683	2020-05-05 18:01:46	1683	3	43.070000	TEMPESTX_20200501_SALT		2.8	-0.535	
1684	2020-05-05 18:05:18	1684	4	1.170000	TEMPESTX_20200501_SALT		2.6	-0.535	
1685	2020-05-05 18:08:54	1685	1	8.000000	TEMPESTX_20200501_SALT		2.6	-0.535	
1686	2020-05-05 18:12:25	1686	2	2.690000	TEMPESTX_20200501_SALT		2.8	-0.535	
1687	2020-05-05 18:15:56	1687	3	41.779999	TEMPESTX_20200501_SALT		2.8	-0.535	
1688	2020-05-05 18:19:27	1688	4	1.240000	TEMPESTX_20200501_SALT		2.6	-0.535	
1689	2020-05-05 18:22:59	1689	1	5.430000	TEMPESTX_20200501_SALT		2.6	-0.535	
1690	2020-05-05 18:26:31	1690	2	2.740000	TEMPESTX_20200501_SALT		2.8	-0.535	
1691	2020-05-05 18:30:02	1691	3	42.650002	TEMPESTX_20200501_SALT		2.8	-0.535	
1692	2020-05-05 18:33:34	1692	4	1.280000	TEMPESTX_20200501_SALT		2.6	-0.535	
1693	2020-05-05 18:37:06	1693	1	5.760000	TEMPESTX_20200501_SALT		2.6	-0.535	
1694	2020-05-05 18:40:39	1694	2	2.740000	TEMPESTX_20200501_SALT		2.8	-0.535	
1695	2020-05-05 18:44:10	1695	3	42.290001	TEMPESTX_20200501_SALT		2.8	-0.535	
1696	2020-05-05 18:47:45	1696	4	1.240000	TEMPESTX_20200501_SALT		2.6	-0.535	
1697	2020-05-05 18:51:22	1697	1	6.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1698	2020-05-05 18:54:56	1698	2	2.820000	TEMPESTX_20200501_SALT		2.8	-0.535	
1699	2020-05-05 18:58:30	1699	3	42.770000	TEMPESTX_20200501_SALT		2.8	-0.535	
1700	2020-05-05 19:02:01	1700	4	1.280000	TEMPESTX_20200501_SALT		2.6	-0.535	
1701	2020-05-05 19:05:37	1701	1	3.930000	TEMPESTX_20200501_SALT		2.6	-0.535	
1702	2020-05-05 19:09:09	1702	2	3.150000	TEMPESTX_20200501_SALT		2.8	-0.535	
1703	2020-05-05 19:12:43	1703	3	44.910000	TEMPESTX_20200501_SALT		2.8	-0.535	
1704	2020-05-05 19:16:14	1704	4	1.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1705	2020-05-05 19:19:50	1705	1	6.260000	TEMPESTX_20200501_SALT		2.6	-0.535	
1706	2020-05-05 19:23:21	1706	2	2.790000	TEMPESTX_20200501_SALT		2.8	-0.535	
1707	2020-05-05 19:26:52	1707	3	44.500000	TEMPESTX_20200501_SALT		2.8	-0.535	
1708	2020-05-05 19:30:23	1708	4	1.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1709	2020-05-05 19:33:59	1709	1	7.300000	TEMPESTX_20200501_SALT		2.6	-0.535	
1710	2020-05-05 19:37:30	1710	2	2.860000	TEMPESTX_20200501_SALT		2.8	-0.535	
1711	2020-05-05 19:41:02	1711	3	40.020000	TEMPESTX_20200501_SALT		2.8	237832	
1712	2020-05-05 19:44:37	1712	4	1.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1713	2020-05-05 19:48:14	1713	1	6.470000	TEMPESTX_20200501_SALT		2.565	-0.535	
1714	2020-05-05 19:51:45	1714	2	3.060000	TEMPESTX_20200501_SALT		2.8	-0.535	
1715	2020-05-05 19:55:19	1715	3	50.930000	TEMPESTX_20200501_SALT		2.8	-0.535	
1716	2020-05-05 19:58:51	1716	4	1.260000	TEMPESTX_20200501_SALT		2.6	-190267	
1717	2020-05-05 20:02:23	1717	1	5.280000	TEMPESTX_20200501_SALT		2.5	-0.535	
1718	2020-05-05 20:05:56	1718	2	3.170000	TEMPESTX_20200501_SALT		2.8	-0.535	
1719	2020-05-05 20:09:31	1719	3	54.299999	TEMPESTX_20200501_SALT		2.8	-0.535	
1720	2020-05-05 20:13:05	1720	4	1.340000	TEMPESTX_20200501_SALT		2.6	-0.535	
1721	2020-05-05 20:16:37	1721	1	5.550000	TEMPESTX_20200501_SALT		2.5	-0.535	
1722	2020-05-05 20:20:10	1722	2	3.500000	TEMPESTX_20200501_SALT		2.8	-0.535	
1723	2020-05-05 20:23:45	1723	3	65.279999	TEMPESTX_20200501_SALT		2.8	-0.535	
1724	2020-05-05 20:27:19	1724	4	1.280000	TEMPESTX_20200501_SALT		2.6	-0.535	
1725	2020-05-05 20:30:55	1725	1	7.180000	TEMPESTX_20200501_SALT		2.5	-0.535	
1726	2020-05-05 20:34:26	1726	2	2.710000	TEMPESTX_20200501_SALT		2.8	-0.535	
1727	2020-05-05 20:37:59	1727	3	62.459999	TEMPESTX_20200501_SALT		2.8	-0.535	
1728	2020-05-05 20:41:31	1728	4	0.720000	TEMPESTX_20200501_SALT		2.6	-0.534	
1729	2020-05-05 20:45:07	1729	1	6.940000	TEMPESTX_20200501_SALT		2.5	-0.535	
1730	2020-05-05 20:48:38	1730	2	3.510000	TEMPESTX_20200501_SALT		2.8	-0.534	
1731	2020-05-05 20:52:13	1731	3	66.750000	TEMPESTX_20200501_SALT		2.8	-0.534	
1732	2020-05-05 20:55:48	1732	4	0.800000	TEMPESTX_20200501_SALT		2.6	-0.534	
1733	2020-05-05 20:59:24	1733	1	6.470000	TEMPESTX_20200501_SALT		2.5	-0.534	
1734	2020-05-05 21:02:55	1734	2	3.030000	TEMPESTX_20200501_SALT		2.8	-0.534	
1735	2020-05-05 21:06:30	1735	3	62.740002	TEMPESTX_20200501_SALT		2.8	-0.534	
1736	2020-05-05 21:10:07	1736	4	0.870000	TEMPESTX_20200501_SALT		2.6	-0.535	
1737	2020-05-05 21:13:39	1737	1	5.390000	TEMPESTX_20200501_SALT		2.5	-0.534	
1738	2020-05-05 21:17:10	1738	2	2.760000	TEMPESTX_20200501_SALT		2.8	-0.534	
1739	2020-05-05 21:20:44	1739	3	59.029999	TEMPESTX_20200501_SALT		2.8	-0.534	
1740	2020-05-05 21:24:19	1740	4	0.780000	TEMPESTX_20200501_SALT		2.6	-0.534	
1741	2020-05-05 21:27:51	1741	1	6.440000	TEMPESTX_20200501_SALT		2.5	-0.534	
1742	2020-05-05 21:31:22	1742	2	3.310000	TEMPESTX_20200501_SALT		2.8	-0.534	
1743	2020-05-05 21:34:57	1743	3	55.029999	TEMPESTX_20200501_SALT		2.8	-0.534	
1744	2020-05-05 21:38:31	1744	4	0.720000	TEMPESTX_20200501_SALT		2.6	-0.534	
1745	2020-05-05 21:42:03	1745	1	7.200000	TEMPESTX_20200501_SALT		2.5	-0.534	
1746	2020-05-05 21:45:34	1746	2	2.920000	TEMPESTX_20200501_SALT		2.8	-0.534	
1747	2020-05-05 21:49:10	1747	3	52.330002	TEMPESTX_20200501_SALT		2.8	-0.534	
1748	2020-05-05 21:52:45	1748	4	0.660000	TEMPESTX_20200501_SALT		2.6	-0.534	
1749	2020-05-05 21:56:21	1749	1	6.310000	TEMPESTX_20200501_SALT		2.5	-0.534	
1750	2020-05-05 21:59:52	1750	2	2.380000	TEMPESTX_20200501_SALT		2.8	-0.534	
1751	2020-05-05 22:03:26	1751	3	44.840000	TEMPESTX_20200501_SALT		2.8	-0.534	
1752	2020-05-05 22:06:58	1752	4	0.770000	TEMPESTX_20200501_SALT		2.6	-0.534	
1753	2020-05-05 22:10:31	1753	1	5.790000	TEMPESTX_20200501_SALT		2.5	-0.534	
1754	2020-05-05 22:14:02	1754	2	2.710000	TEMPESTX_20200501_SALT		2.8	-0.534	
1755	2020-05-05 22:17:37	1755	3	40.820000	TEMPESTX_20200501_SALT		2.8	-0.534	
1756	2020-05-05 22:21:11	1756	4	0.660000	TEMPESTX_20200501_SALT		2.6	-0.534	
1757	2020-05-05 22:24:47	1757	1	6.720000	TEMPESTX_20200501_SALT		2.5	-0.533	
1758	2020-05-05 22:28:18	1758	2	2.690000	TEMPESTX_20200501_SALT		2.8	-0.534	
1759	2020-05-05 22:31:53	1759	3	35.169998	TEMPESTX_20200501_SALT		2.8	-0.534	
1760	2020-05-05 22:35:27	1760	4	0.810000	TEMPESTX_20200501_SALT		2.6	-0.534	
1761	2020-05-05 22:38:59	1761	1	6.920000	TEMPESTX_20200501_SALT		2.5	-0.534	
1762	2020-05-05 22:42:30	1762	2	2.490000	TEMPESTX_20200501_SALT		2.8	-0.534	
1763	2020-05-05 22:46:05	1763	3	34.119999	TEMPESTX_20200501_SALT		2.8	-0.533	
1764	2020-05-05 22:49:40	1764	4	0.800000	TEMPESTX_20200501_SALT		2.6	-0.534	
1765	2020-05-05 22:53:16	1765	1	6.650000	TEMPESTX_20200501_SALT		2.5	-0.533	
1766	2020-05-05 22:56:47	1766	2	2.550000	TEMPESTX_20200501_SALT		2.8	-0.534	
1767	2020-05-05 23:00:21	1767	3	31.670000	TEMPESTX_20200501_SALT		2.8	-0.534	
1768	2020-05-05 23:03:57	1768	4	0.870000	TEMPESTX_20200501_SALT		2.6	-0.534	
1769	2020-05-05 23:07:33	1769	1	5.400000	TEMPESTX_20200501_SALT		2.5	-0.534	
1770	2020-05-05 23:11:05	1770	2	2.660000	TEMPESTX_20200501_SALT		2.771	-0.534	
1771	2020-05-05 23:14:40	1771	3	29.900000	TEMPESTX_20200501_SALT		2.8	-0.533	
1772	2020-05-05 23:18:14	1772	4	0.860000	TEMPESTX_20200501_SALT		2.6	-0.534	
1773	2020-05-05 23:21:50	1773	1	6.570000	TEMPESTX_20200501_SALT		2.5	-0.534	
1774	2020-05-05 23:25:21	1774	2	2.540000	TEMPESTX_20200501_SALT		2.765	-0.534	
1775	2020-05-05 23:28:55	1775	3	25.950001	TEMPESTX_20200501_SALT		2.8	-0.534	
1776	2020-05-05 23:32:28	1776	4	0.840000	TEMPESTX_20200501_SALT		2.6	-0.533	
1777	2020-05-05 23:36:04	1777	1	4.980000	TEMPESTX_20200501_SALT		2.5	-0.534	
1778	2020-05-05 23:39:37	1778	2	2.660000	TEMPESTX_20200501_SALT		2.756	-0.534	
1779	2020-05-05 23:43:12	1779	3	19.309999	TEMPESTX_20200501_SALT		2.8	-0.533	
1780	2020-05-05 23:46:44	1780	4	0.960000	TEMPESTX_20200501_SALT		2.6	-0.533	
1781	2020-05-05 23:50:17	1781	1	5.050000	TEMPESTX_20200501_SALT		2.5	-0.534	
1782	2020-05-05 23:53:50	1782	2	2.580000	TEMPESTX_20200501_SALT		2.807	-0.534	
1783	2020-05-05 23:57:25	1783	3	18.480000	TEMPESTX_20200501_SALT		2.8	-0.533	
1784	2020-05-06 00:00:58	1784	4	0.890000	TEMPESTX_20200501_SALT		2.6	-0.534	
1785	2020-05-06 00:04:34	1785	1	3.820000	TEMPESTX_20200501_SALT		2.5	-0.534	
1786	2020-05-06 00:08:08	1786	2	2.320000	TEMPESTX_20200501_SALT		2.775	-0.533	
1787	2020-05-06 00:11:42	1787	3	18.799999	TEMPESTX_20200501_SALT		2.8	-0.534	
1788	2020-05-06 00:15:17	1788	4	0.940000	TEMPESTX_20200501_SALT		2.6	-0.533	
1789	2020-05-06 00:18:53	1789	1	4.320000	TEMPESTX_20200501_SALT		2.5	-0.534	
1790	2020-05-06 00:22:24	1790	2	2.530000	TEMPESTX_20200501_SALT		2.736	-0.534	
1791	2020-05-06 00:25:59	1791	3	15.920000	TEMPESTX_20200501_SALT		2.8	-0.534	
1792	2020-05-06 00:29:32	1792	4	0.920000	TEMPESTX_20200501_SALT		2.6	-0.533	
1793	2020-05-06 00:33:04	1793	1	3.620000	TEMPESTX_20200501_SALT		2.5	-0.534	
1794	2020-05-06 00:36:39	1794	2	2.450000	TEMPESTX_20200501_SALT		2.758	-0.533	
1795	2020-05-06 00:40:14	1795	3	24.230000	TEMPESTX_20200501_SALT		2.8	-0.533	
1796	2020-05-06 00:43:48	1796	4	0.930000	TEMPESTX_20200501_SALT		2.6	-0.534	
1797	2020-05-06 00:47:21	1797	1	3.910000	TEMPESTX_20200501_SALT		2.5	-0.533	
1798	2020-05-06 00:50:55	1798	2	2.150000	TEMPESTX_20200501_SALT		2.756	-0.534	
1799	2020-05-06 00:54:27	1799	3	17.260000	TEMPESTX_20200501_SALT		2.8	-0.534	
1800	2020-05-06 00:58:01	1800	4	0.980000	TEMPESTX_20200501_SALT		2.6	-0.533	
1801	2020-05-06 01:01:32	1801	1	5.660000	TEMPESTX_20200501_SALT		2.5	-0.533	
1802	2020-05-06 01:05:04	1802	2	2.190000	TEMPESTX_20200501_SALT		2.76	-0.533	
1803	2020-05-06 01:08:38	1803	3	15.920000	TEMPESTX_20200501_SALT		2.8	-0.533	
1804	2020-05-06 01:12:11	1804	4	0.880000	TEMPESTX_20200501_SALT		2.6	-0.534	
1805	2020-05-06 01:15:47	1805	1	3.880000	TEMPESTX_20200501_SALT		2.5	-0.533	
1806	2020-05-06 01:19:21	1806	2	2.070000	TEMPESTX_20200501_SALT		2.742	-0.534	
1807	2020-05-06 01:22:53	1807	3	16.820000	TEMPESTX_20200501_SALT		2.8	-0.533	
1808	2020-05-06 01:26:28	1808	4	0.930000	TEMPESTX_20200501_SALT		2.6	-0.534	
1809	2020-05-06 01:30:05	1809	1	4.450000	TEMPESTX_20200501_SALT		2.5	-0.534	
1810	2020-05-06 01:33:39	1810	2	2.280000	TEMPESTX_20200501_SALT		2.76	-0.533	
1811	2020-05-06 01:37:13	1811	3	16.700001	TEMPESTX_20200501_SALT		2.8	-0.533	
1812	2020-05-06 01:40:47	1812	4	0.910000	TEMPESTX_20200501_SALT		2.6	-0.533	
1813	2020-05-06 01:44:23	1813	1	3.810000	TEMPESTX_20200501_SALT		2.5	-0.534	
1814	2020-05-06 01:47:58	1814	2	2.240000	TEMPESTX_20200501_SALT		2.756	-0.533	
1815	2020-05-06 01:51:33	1815	3	16.480000	TEMPESTX_20200501_SALT		2.8	-0.533	
1816	2020-05-06 01:55:07	1816	4	0.930000	TEMPESTX_20200501_SALT		2.6	-0.533	
1817	2020-05-06 01:58:39	1817	1	3.990000	TEMPESTX_20200501_SALT		2.5	-0.533	
1818	2020-05-06 02:02:10	1818	2	2.290000	TEMPESTX_20200501_SALT		2.756	-0.533	
1819	2020-05-06 02:05:44	1819	3	15.220000	TEMPESTX_20200501_SALT		2.8	-0.533	
1820	2020-05-06 02:09:18	1820	4	0.990000	TEMPESTX_20200501_SALT		2.6	-0.533	
1821	2020-05-06 02:12:54	1821	1	3.670000	TEMPESTX_20200501_SALT		2.5	-0.533	
1822	2020-05-06 02:16:25	1822	2	2.370000	TEMPESTX_20200501_SALT		2.685	-0.533	
1823	2020-05-06 02:19:59	1823	3	15.960000	TEMPESTX_20200501_SALT		2.8	-0.533	
1824	2020-05-06 02:23:34	1824	4	0.960000	TEMPESTX_20200501_SALT		2.6	-0.534	
1825	2020-05-06 02:27:06	1825	1	4.100000	TEMPESTX_20200501_SALT		2.5	-0.533	
1826	2020-05-06 02:30:40	1826	2	2.290000	TEMPESTX_20200501_SALT		2.696	-0.534	
1827	2020-05-06 02:34:15	1827	3	15.440000	TEMPESTX_20200501_SALT		2.8	-0.533	
1828	2020-05-06 02:37:47	1828	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1829	2020-05-06 02:41:19	1829	1	3.940000	TEMPESTX_20200501_SALT		2.5	-0.533	
1830	2020-05-06 02:44:50	1830	2	2.260000	TEMPESTX_20200501_SALT		2.7	-0.533	
1831	2020-05-06 02:48:24	1831	3	12.900000	TEMPESTX_20200501_SALT		2.8	-0.533	
1832	2020-05-06 02:51:56	1832	4	1.000000	TEMPESTX_20200501_SALT		2.6	-0.533	
1833	2020-05-06 02:55:33	1833	1	2.280000	TEMPESTX_20200501_SALT		2.5	-0.533	
1834	2020-05-06 02:59:04	1834	2	2.260000	TEMPESTX_20200501_SALT		2.7	-0.533	
1835	2020-05-06 03:02:39	1835	3	15.390000	TEMPESTX_20200501_SALT		2.765	-0.533	
1836	2020-05-06 03:06:11	1836	4	0.990000	TEMPESTX_20200501_SALT		2.6	-0.533	
1837	2020-05-06 03:09:43	1837	1	4.070000	TEMPESTX_20200501_SALT		2.5	-0.533	
1838	2020-05-06 03:13:17	1838	2	2.240000	TEMPESTX_20200501_SALT		2.7	-0.533	
1839	2020-05-06 03:16:51	1839	3	13.360000	TEMPESTX_20200501_SALT		2.8	-0.533	
1840	2020-05-06 03:20:23	1840	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1841	2020-05-06 03:23:55	1841	1	4.920000	TEMPESTX_20200501_SALT		2.5	-0.533	
1842	2020-05-06 03:27:29	1842	2	2.290000	TEMPESTX_20200501_SALT		2.7	-0.533	
1843	2020-05-06 03:31:03	1843	3	13.600000	TEMPESTX_20200501_SALT		2.8	-0.533	
1844	2020-05-06 03:34:35	1844	4	0.990000	TEMPESTX_20200501_SALT		2.6	-0.533	
1845	2020-05-06 03:38:12	1845	1	4.250000	TEMPESTX_20200501_SALT		2.5	-0.533	
1846	2020-05-06 03:41:43	1846	2	1.990000	TEMPESTX_20200501_SALT		2.7	-0.533	
1847	2020-05-06 03:45:15	1847	3	13.870000	TEMPESTX_20200501_SALT		2.8	-0.533	
1848	2020-05-06 03:48:48	1848	4	0.980000	TEMPESTX_20200501_SALT		2.6	-0.533	
1849	2020-05-06 03:52:26	1849	1	4.110000	TEMPESTX_20200501_SALT		2.5	-0.533	
1850	2020-05-06 03:55:57	1850	2	2.250000	TEMPESTX_20200501_SALT		2.7	-0.533	
1851	2020-05-06 03:59:31	1851	3	12.900000	TEMPESTX_20200501_SALT		2.776	-0.534	
1852	2020-05-06 04:03:08	1852	4	1.010000	TEMPESTX_20200501_SALT		2.6	-0.533	
1853	2020-05-06 04:06:44	1853	1	3.360000	TEMPESTX_20200501_SALT		2.5	-0.533	
1854	2020-05-06 04:10:18	1854	2	2.050000	TEMPESTX_20200501_SALT		2.7	-0.533	
1855	2020-05-06 04:13:50	1855	3	13.740000	TEMPESTX_20200501_SALT		2.778	-0.533	
1856	2020-05-06 04:17:23	1856	4	1.120000	TEMPESTX_20200501_SALT		2.6	-0.533	
1857	2020-05-06 04:21:00	1857	1	3.390000	TEMPESTX_20200501_SALT		2.5	-0.533	
1858	2020-05-06 04:24:35	1858	2	2.190000	TEMPESTX_20200501_SALT		2.7	-0.533	
1859	2020-05-06 04:28:09	1859	3	14.590000	TEMPESTX_20200501_SALT		2.76	-0.533	
1860	2020-05-06 04:31:41	1860	4	1.110000	TEMPESTX_20200501_SALT		2.6	-0.533	
1861	2020-05-06 04:35:14	1861	1	3.700000	TEMPESTX_20200501_SALT		2.5	-0.533	
1862	2020-05-06 04:38:48	1862	2	2.250000	TEMPESTX_20200501_SALT		2.7	-0.533	
1863	2020-05-06 04:42:23	1863	3	14.760000	TEMPESTX_20200501_SALT		2.76	-0.533	
1864	2020-05-06 04:45:57	1864	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1865	2020-05-06 04:49:36	1865	1	3.290000	TEMPESTX_20200501_SALT		2.5	-0.533	
1866	2020-05-06 04:53:08	1866	2	2.250000	TEMPESTX_20200501_SALT		2.7	-0.533	
1867	2020-05-06 04:56:43	1867	3	14.580000	TEMPESTX_20200501_SALT		2.756	-0.533	
1868	2020-05-06 05:00:15	1868	4	1.080000	TEMPESTX_20200501_SALT		2.6	-0.533	
1869	2020-05-06 05:03:47	1869	1	3.700000	TEMPESTX_20200501_SALT		2.5	-0.534	
1870	2020-05-06 05:07:21	1870	2	2.370000	TEMPESTX_20200501_SALT		2.7	-0.533	
1871	2020-05-06 05:10:57	1871	3	14.600000	TEMPESTX_20200501_SALT		2.784	-0.533	
1872	2020-05-06 05:14:29	1872	4	1.050000	TEMPESTX_20200501_SALT		2.6	-0.533	
1873	2020-05-06 05:18:06	1873	1	3.180000	TEMPESTX_20200501_SALT		2.5	-0.533	
1874	2020-05-06 05:21:40	1874	2	2.150000	TEMPESTX_20200501_SALT		2.7	-0.533	
1875	2020-05-06 05:25:14	1875	3	14.690000	TEMPESTX_20200501_SALT		2.731	-0.534	
1876	2020-05-06 05:28:47	1876	4	1.000000	TEMPESTX_20200501_SALT		2.6	-0.533	
1877	2020-05-06 05:32:23	1877	1	3.850000	TEMPESTX_20200501_SALT		2.5	-0.533	
1878	2020-05-06 05:35:55	1878	2	2.320000	TEMPESTX_20200501_SALT		2.7	-0.533	
1879	2020-05-06 05:39:30	1879	3	15.770000	TEMPESTX_20200501_SALT		2.764	-0.533	
1880	2020-05-06 05:43:03	1880	4	1.040000	TEMPESTX_20200501_SALT		2.6	-0.533	
1881	2020-05-06 05:46:41	1881	1	4.320000	TEMPESTX_20200501_SALT		2.5	-0.533	
1882	2020-05-06 05:50:14	1882	2	1.970000	TEMPESTX_20200501_SALT		2.7	-0.533	
1883	2020-05-06 05:53:46	1883	3	14.720000	TEMPESTX_20200501_SALT		2.755	-0.502	
1884	2020-05-06 05:57:18	1884	4	1.070000	TEMPESTX_20200501_SALT		2.6	-0.533	
1885	2020-05-06 06:00:56	1885	1	3.450000	TEMPESTX_20200501_SALT		2.5	-0.533	
1886	2020-05-06 06:04:27	1886	2	2.310000	TEMPESTX_20200501_SALT		2.7	-0.533	
1887	2020-05-06 06:08:04	1887	3	13.520000	TEMPESTX_20200501_SALT		2.74	-0.532	
1888	2020-05-06 06:11:37	1888	4	1.090000	TEMPESTX_20200501_SALT		2.6	-0.533	
1889	2020-05-06 06:15:16	1889	1	5.270000	TEMPESTX_20200501_SALT		2.5	-0.533	
1890	2020-05-06 06:18:48	1890	2	2.250000	TEMPESTX_20200501_SALT		2.7	-0.533	
1891	2020-05-06 06:22:23	1891	3	15.890000	TEMPESTX_20200501_SALT		2.731	-0.533	
1892	2020-05-06 06:25:56	1892	4	1.070000	TEMPESTX_20200501_SALT		2.6	-0.533	
1893	2020-05-06 06:29:34	1893	1	3.450000	TEMPESTX_20200501_SALT		2.5	-0.533	
1894	2020-05-06 06:33:06	1894	2	1.970000	TEMPESTX_20200501_SALT		2.7	-0.533	
1895	2020-05-06 06:36:38	1895	3	16.120001	TEMPESTX_20200501_SALT		2.718	-0.53	
1896	2020-05-06 06:40:11	1896	4	1.020000	TEMPESTX_20200501_SALT		2.6	-0.533	
1897	2020-05-06 06:43:48	1897	1	3.250000	TEMPESTX_20200501_SALT		2.5	-0.533	
1898	2020-05-06 06:47:22	1898	2	2.330000	TEMPESTX_20200501_SALT		2.7	-0.533	
1899	2020-05-06 06:50:57	1899	3	14.970000	TEMPESTX_20200501_SALT		2.738	-0.533	
1900	2020-05-06 06:54:30	1900	4	1.050000	TEMPESTX_20200501_SALT		2.6	-0.533	
1901	2020-05-06 06:58:08	1901	1	3.480000	TEMPESTX_20200501_SALT		2.5	-0.533	
1902	2020-05-06 07:01:40	1902	2	2.430000	TEMPESTX_20200501_SALT		2.7	-0.533	
1903	2020-05-06 07:05:15	1903	3	15.180000	TEMPESTX_20200501_SALT		2.685	-0.533	
1904	2020-05-06 07:08:49	1904	4	1.180000	TEMPESTX_20200501_SALT		2.6	-0.533	
1905	2020-05-06 07:12:23	1905	1	2.950000	TEMPESTX_20200501_SALT		2.5	-0.533	
1906	2020-05-06 07:15:55	1906	2	2.130000	TEMPESTX_20200501_SALT		2.7	-0.533	
1907	2020-05-06 07:19:31	1907	3	14.150000	TEMPESTX_20200501_SALT		2.685	-0.533	
1908	2020-05-06 07:23:04	1908	4	1.020000	TEMPESTX_20200501_SALT		2.6	-0.533	
1909	2020-05-06 07:26:42	1909	1	2.930000	TEMPESTX_20200501_SALT		2.5	-0.533	
1910	2020-05-06 07:30:14	1910	2	2.140000	TEMPESTX_20200501_SALT		2.7	-0.533	
1911	2020-05-06 07:33:47	1911	3	13.150000	TEMPESTX_20200501_SALT		2.7	-0.496	
1912	2020-05-06 07:37:20	1912	4	1.030000	TEMPESTX_20200501_SALT		2.6	-0.533	
